PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
19502,20141231,20221230,19340215,20221230,Y,93142710,931427108,93142710,931427108,Q,RW,S,A,WALGREENS BOOTS ALLIANCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WBA,WBA,21881,5912,446110,CONSTAP,60020528,27423,WALGREENS BOOTS ALLIANCE INC,20221216,20221216,N,39.0500,TR,"33,770,947.65",BP,39.5300,TR,20221215,"34,186,057.89",PB,-0.012143,-0.012143,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,10797182.00,39.0500,38.5450,39.4600,39.0000,39.0200,39.1600,"57,764",55,"421,629,957.1",20220930,20221230,"864,813",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
19561,20090327,20221230,19340905,20221230,Y,09702310,097023105,09702310,097023105,N,RW,N/A,A,BOEING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,BA,BA,20315,3721,336411,INDL,0,0,BOEING CO,20221216,20221216,N,184.7000,TR,"110,078,060.10",BP,183.7200,TR,20221215,"109,493,996.76",PB,0.005334,0.005334,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,7906778.00,184.7000,181.2950,186.6100,184.6300,184.7000,182.7900,,,"1,460,381,896.6",20221130,20221229,"595,983",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
22111,20211221,20221230,19440925,20221230,Y,47816010,478160104,47816010,478160104,N,RW,N/A,A,JOHNSON & JOHNSON; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JNJ,JNJ,21018,3841,339112,HEALTH,0,0,JOHNSON & JOHNSON,20221216,20221216,N,175.6700,TR,"459,286,404.28",BP,177.4900,TR,20221215,"464,044,765.16",PB,-0.010254,-0.010254,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,18841796.00,175.6700,174.8600,177.0000,175.5800,175.5900,177.0000,,,"3,309,938,303.3",20221130,20221229,"2,614,484",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
22592,20220705,20221230,19460114,20221230,Y,88579Y10,88579Y101,88579Y10,88579Y101,N,RW,N/A,A,3M CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MMM,MMM,21205,3999,339999,INDL,0,0,3M CO,20221216,20221216,N,121.6900,TR,"67,263,295.67",BP,122.3800,TR,20221215,"67,644,688.34",PB,-0.005638,-0.005638,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,7599869.00,121.6900,120.0100,121.8000,121.5500,121.5600,121.3100,,,"924,828,058.6",20221130,20221229,"552,743",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
22752,20091104,20221230,19460515,20221230,Y,58933Y10,58933Y105,58933Y10,58933Y105,N,RW,N/A,A,MERCK & CO INC NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MRK,MRK,21188,2834,325412,HEALTH,0,0,MERCK & CO INC NEW,20221216,20221216,N,109.2000,TR,"276,865,243.20",BP,109.6300,TR,20221215,"277,955,463.48",PB,-0.003922,-0.003922,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,29466110.00,109.2000,108.2700,109.7000,109.1500,109.2000,109.2400,,,"3,217,699,212.0",20221130,20221229,"2,535,396",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
26403,20210301,20221230,19571112,20221230,Y,25468710,254687106,25468710,254687106,N,RW,N/A,A,DISNEY WALT CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DIS,DIS,20587,4833,515120,CONDIS,0,0,DISNEY WALT CO,20221216,20221216,N,90.0800,TR,"164,269,167.36",BP,90.4900,TR,20221215,"165,016,840.08",PB,-0.004531,-0.004531,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,26383881.00,90.0800,88.8100,91.0800,90.0300,90.0400,90.1900,,,"2,376,660,000.5",20221130,20221229,"1,823,592",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
43449,20190912,20221230,19660705,20221230,Y,58013510,580135101,58013510,580135101,N,RW,N/A,A,MCDONALDS CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MCD,MCD,21177,5812,722511,CONDIS,0,0,MCDONALDS CORP,20221216,20221216,N,266.1200,TR,"194,912,674.88",BP,271.7300,TR,20221215,"199,021,573.52",PB,-0.020645,-0.020645,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,5932459.00,266.1200,265.7600,271.0200,266.0100,266.1300,270.4100,,,"1,578,745,989.1",20221130,20221229,"732,424",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
47896,20160804,20221230,19690305,20221230,Y,46625H10,46625H100,46625H10,46625H100,N,RW,N/A,A,JPMORGAN CHASE & CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JPM,JPM,20436,6021,522110,FINL,0,0,JPMORGAN CHASE & CO,20221216,20221216,N,129.2900,TR,"379,234,074.45",BP,130.1000,TR,20221215,"381,609,970.50",PB,-0.006226,-0.006226,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,21133707.00,129.2900,128.4250,129.9000,129.1800,129.2000,129.1500,,,"2,732,376,978.0",20221130,20221229,"2,933,205",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
55976,20201118,20221230,19721120,20221230,Y,93114210,931142103,93114210,931142103,N,RW,N/A,A,WALMART INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WMT,WMT,21880,5311,452210,CONDIS,0,0,WALMART INC,20221216,20221216,N,142.7500,TR,"387,457,474.50",BP,145.3600,TR,20221215,"394,541,635.68",PB,-0.017955,-0.017955,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,13447742.00,142.7500,142.5700,144.7200,142.7600,142.8000,144.4800,,,"1,919,665,170.5",20221130,20221229,"2,714,238",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
57665,20120629,20221230,19801202,20221230,Y,65410610,654106103,65410610,654106103,N,RW,N/A,A,NIKE INC; COM B; CONS,B,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,NKE,NKE,3194,3021,316210,CONDIS,60003193,4061,NIKE INC,20221216,20221216,N,105.9500,TR,"133,463,943.60",BP,108.5100,TR,20221215,"136,688,744.88",PB,-0.023592,-0.023592,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,14083648.00,105.9500,105.1200,107.6100,105.8400,105.8500,106.8700,,,"1,492,162,505.6",20221130,20221229,"1,259,688",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
59176,20210405,20221230,19721214,20221230,Y,02581610,025816109,02581610,025816109,N,RW,N/A,A,AMERICAN EXPRESS CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AXP,AXP,90,6141,522291,INDL,60000089,126,AMERICAN EXPRESS CO,20221216,20221216,N,146.3000,TR,"109,320,187.90",BP,150.2200,TR,20221215,"112,249,341.26",PB,-0.026095,-0.026095,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,4510826.00,146.3000,144.1500,148.5900,146.2400,146.2500,148.5900,,,"659,933,843.8",20221130,20221229,"747,233",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
59328,20080627,20221230,19721214,20221230,Y,45814010,458140100,45814010,458140100,Q,RW,S,A,INTEL CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,INTC,INTC,2367,3679,334413,TECH,60002366,3017,INTEL CORP,20221216,20221216,N,26.9200,TR,"111,098,840.00",BP,27.1500,TR,20221215,"112,048,050.00",PB,-0.008471,-0.008471,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,80864802.00,26.9200,26.4522,27.1350,26.9100,26.9200,27.0000,"212,854",64,"2,176,880,469.8",20220930,20221230,"4,127,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
59459,20090327,20221230,19721214,20221230,Y,89417E10,89417E109,89417E10,89417E109,N,RW,N/A,A,TRAVELERS COMPANIES INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,TRV,TRV,4293,6331,524126,FINL,60004292,5448,TRAVELERS COMPANIES INC,20221216,20221216,N,182.8000,TR,"42,838,814.40",BP,183.5700,TR,20221215,"43,019,262.36",PB,-0.004195,-0.004195,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,3364354.00,182.8000,181.1500,183.8000,182.7800,182.8000,181.4900,,,"615,003,911.2",20221130,20221229,"234,348",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
65875,20220404,20221230,19840216,20221230,Y,92343V10,92343V104,92343V10,92343V104,N,RW,N/A,A,VERIZON COMMUNICATIONS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,VZ,VZ,20288,4813,517911,TELECOM,0,0,VERIZON COMMUNICATIONS INC,20221216,20221216,N,37.1200,TR,"155,897,207.04",BP,37.7700,TR,20221215,"158,627,088.09",PB,-0.017209,-0.017209,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,62763820.00,37.1200,36.6700,37.5700,37.1200,37.1300,37.5100,,,"2,329,792,998.4",20221130,20221229,"4,199,817",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
66181,20140225,20221230,19810922,20221230,Y,43707610,437076102,43707610,437076102,N,RW,N/A,A,HOME DEPOT INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HD,HD,5085,5211,444110,CONDIS,60005082,6406,HOME DEPOT INC,20221216,20221216,N,323.3400,TR,"329,543,601.24",BP,327.6000,TR,20221215,"333,885,333.60",PB,-0.013004,-0.013004,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,9614983.00,323.3400,319.2422,327.9400,323.0000,323.0200,323.4300,,,"3,108,908,603.2",20221130,20221229,"1,019,186",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
76076,20140213,20221230,19900216,20221230,Y,17275R10,17275R102,17275R10,17275R102,Q,RW,S,A,CISCO SYSTEMS INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CSCO,CSCO,10486,3674,334118,TELECOM,60010404,14115,CISCO SYSTEMS INC,20221216,20221216,N,47.8100,TR,"196,408,404.43",BP,48.1500,TR,20221215,"197,805,159.45",PB,-0.007061,-0.007061,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,65991579.00,47.8100,47.0800,48.0000,47.8100,47.8200,47.4100,"155,775",63,"3,155,057,392.0",20221117,20221230,"4,108,103",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
86868,20140107,20221230,19990504,20221230,Y,38141G10,38141G104,38141G10,38141G104,N,RW,N/A,A,GOLDMAN SACHS GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,GS,GS,35048,6211,523120,FINL,0,0,GOLDMAN SACHS GROUP INC,20221216,20221216,N,346.3500,TR,"117,286,232.25",BP,349.8300,TR,20221215,"118,464,682.05",PB,-0.009948,-0.009948,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,5008921.00,346.3500,343.4056,347.7800,346.0800,346.0900,345.0800,,,"1,734,839,788.4",20221130,20221229,"338,635",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
90215,20220404,20221230,20040623,20221230,Y,79466L30,79466L302,79466L30,79466L302,N,RW,N/A,A,SALESFORCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CRM,CRM,45288,7372,511210,TECH,0,0,SALESFORCE INC,20221216,20221216,N,128.2700,TR,"128,270,000.00",BP,130.4400,TR,20221215,"130,440,000.00",PB,-0.016636,-0.016636,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,15464710.00,128.2700,126.8904,129.8800,128.2000,128.2100,128.9200,,,"1,983,658,351.7",20221130,20221229,"1,000,000",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
92611,20201127,20221230,20080319,20221230,Y,92826C83,92826C839,92826C83,92826C839,N,RW,N/A,A,VISA INC; COM A; CONS,A,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,V,V,52983,7389,561499,INDL,0,0,VISA INC,20221216,20221216,N,206.8900,TR,"336,851,884.41",BP,207.9100,TR,20221215,"338,512,616.79",PB,-0.004906,-0.004906,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,12473052.00,206.8900,205.3000,208.4040,206.8100,206.8200,207.4900,,,"2,580,549,728.3",20221130,20221229,"1,628,169",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
92655,20080627,20221230,19841017,20221230,Y,91324P10,91324P102,91324P10,91324P102,N,RW,N/A,A,UNITEDHEALTH GROUP INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,UNH,UNH,7267,6324,524114,HEALTH,60007233,9402,UNITEDHEALTH GROUP INC,20221216,20221216,N,523.7000,TR,"489,318,571.30",BP,527.6800,TR,20221215,"493,037,280.32",PB,-0.007542,-0.007542,0.000000,NA,D1,0.0000,0.0000,1.000000,NO,7109084.00,523.7000,515.7200,525.8100,523.3200,523.5100,525.1500,,,"3,723,027,290.8",20221130,20221229,"934,349",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.010349,-0.010472,-0.007406,-0.007689,-0.011138
10107,20080627,20221230,19860313,20221230,Y,59491810,594918104,59491810,594918104,Q,RW,S,A,MICROSOFT CORP; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MSFT,MSFT,8048,7370,511210,TECH,60008001,10539,MICROSOFT CORP,20221219,20221219,N,240.4500,TR,"1,792,428,032.85",BP,244.6900,TR,20221216,"1,824,034,998.37",PB,-0.017328,-0.017328,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,29634558.00,240.4500,238.7100,245.2100,240.4500,240.4800,244.8600,"335,276",61,"7,125,629,471.1",20221020,20221230,"7,454,473",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
10145,20221013,20221230,19251231,20221230,Y,43851610,438516106,43851610,438516106,Q,RW,S,A,HONEYWELL INTERNATIONAL INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,HON,HON,22168,3724,336412,INDL,60018933,25476,HONEYWELL INTERNATIONAL INC,20221219,20221219,N,209.4100,TR,"140,790,950.02",BP,209.7400,TR,20221216,"141,012,816.28",PB,-0.001573,-0.001573,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,3073779.00,209.4100,208.3700,212.3300,209.3500,209.4000,209.2600,"56,490",48,"643,680,060.4",20221013,20221230,"672,322",NC,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
11308,20080627,20221230,19251231,20221230,Y,19121610,191216100,19121610,191216100,N,RW,N/A,A,COCA COLA CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,KO,KO,20468,2086,312111,CONSTAP,0,0,COCA COLA CO,20221219,20221219,N,62.8400,TR,"271,752,396.92",BP,62.7500,TR,20221216,"271,363,190.75",PB,0.001434,0.001434,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,10919725.00,62.8400,62.4700,63.4050,62.8300,62.8400,62.8300,,,"686,195,519.0",20221130,20221229,"4,324,513",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
12490,20211203,20221230,19251231,20221230,Y,45920010,459200101,45920010,459200101,N,RW,N/A,A,INTERNATIONAL BUSINESS MACHS COR; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,IBM,IBM,20990,3571,334111,TECH,0,0,INTERNATIONAL BUSINESS MACHS COR,20221219,20221219,N,138.8700,TR,"125,555,977.62",BP,140.1600,TR,20221216,"126,722,300.16",PB,-0.009204,-0.009204,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,5282860.00,138.8700,137.1950,140.4400,138.8200,138.8300,140.1600,,,"733,630,768.2",20221130,20221229,"904,126",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
14008,20190912,20221230,19830617,20221230,Y,03116210,031162100,03116210,031162100,Q,RW,S,A,AMGEN INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AMGN,AMGN,216,2830,325414,HEALTH,60000215,298,AMGEN INC,20221219,20221219,N,265.7000,TR,"141,771,940.30",BP,267.4100,TR,20221216,"142,684,360.39",PB,-0.006395,-0.006395,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,2652257.00,265.7000,263.8100,268.9100,265.6000,265.6700,266.8200,"46,744",60,"704,704,684.9",20221031,20221230,"533,579",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
14541,20210401,20221230,19251231,20221230,Y,16676410,166764100,16676410,166764100,N,RW,N/A,A,CHEVRON CORP NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CVX,CVX,20440,5541,447190,ENERGY,0,0,CHEVRON CORP NEW,20221219,20221219,N,169.8800,TR,"328,486,593.32",BP,168.7200,TR,20221216,"326,243,572.08",PB,0.006875,0.006875,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,7131563.00,169.8800,168.2500,170.8200,169.8200,169.8600,170.1100,,,"1,211,509,922.4",20221130,20221229,"1,933,639",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
14593,20171228,20221230,19801212,20221230,Y,03783310,037833100,03783310,037833100,Q,RW,S,A,APPLE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,AAPL,AAPL,7,3571,334220,TECH,60000006,8,APPLE INC,20221219,20221219,N,132.3700,TR,"2,105,757,579.66",BP,134.5100,TR,20221216,"2,139,800,952.18",PB,-0.015910,-0.015910,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,79511831.00,132.3700,131.3200,135.2000,132.3500,132.3700,135.1100,"709,522",60,"10,524,981,069.5",20221014,20221230,"15,908,118",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
18163,20210414,20221230,19290812,20221230,Y,74271810,742718109,74271810,742718109,N,RW,N/A,A,PROCTER & GAMBLE CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,PG,PG,21446,2844,325620,CONSTAP,0,0,PROCTER & GAMBLE CO,20221219,20221219,N,150.4000,TR,"356,402,428.80",BP,150.4400,TR,20221216,"356,497,216.68",PB,-0.000266,-0.000266,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,5881793.00,150.4000,149.2400,151.3750,150.3700,150.3800,150.2200,,,"884,621,667.2",20221130,20221229,"2,369,697",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
18428,20191223,20221230,20190402,20221230,Y,26055710,260557103,26055710,260557103,N,RW,N/A,A,DOW INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DOW,DOW,56668,2821,325211,BASMAT,0,0,DOW INC,20221219,20221219,N,49.3300,TR,"34,716,431.47",BP,49.8000,TR,20221216,"35,047,198.20",PB,-0.009438,-0.009438,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,4674694.00,49.3300,48.7600,50.3150,49.3100,49.3200,49.8100,,,"230,602,655.0",20221130,20221229,"703,759",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
18542,20170126,20221230,19291202,20221230,Y,14912310,149123101,14912310,149123101,N,RW,N/A,A,CATERPILLAR INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,CAT,CAT,20408,3531,333120,INDL,0,0,CATERPILLAR INC,20221219,20221219,N,232.2900,TR,"120,885,806.61",BP,232.7200,TR,20221216,"121,109,582.48",PB,-0.001848,-0.001848,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,2622367.00,232.2900,230.9300,236.9300,232.2100,232.2700,233.9000,,,"609,149,630.4",20221130,20221229,"520,409",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
19502,20141231,20221230,19340215,20221230,Y,93142710,931427108,93142710,931427108,Q,RW,S,A,WALGREENS BOOTS ALLIANCE INC; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,WBA,WBA,21881,5912,446110,CONSTAP,60020528,27423,WALGREENS BOOTS ALLIANCE INC,20221219,20221219,N,39.3200,TR,"34,004,447.16",BP,39.0500,TR,20221216,"33,770,947.65",PB,0.006914,0.006914,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,5411675.00,39.3200,39.0300,39.8390,39.3200,39.3300,39.0900,"52,970",55,"212,787,061.0",20220930,20221230,"864,813",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
19561,20090327,20221230,19340905,20221230,Y,09702310,097023105,09702310,097023105,N,RW,N/A,A,BOEING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,BA,BA,20315,3721,336411,INDL,0,0,BOEING CO,20221219,20221219,N,185.6800,TR,"110,662,123.44",BP,184.7000,TR,20221216,"110,078,060.10",PB,0.005306,0.005306,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,6605378.00,185.6800,184.7100,188.0400,185.6700,185.7000,184.9200,,,"1,226,486,587.0",20221130,20221229,"595,983",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
22111,20211221,20221230,19440925,20221230,Y,47816010,478160104,47816010,478160104,N,RW,N/A,A,JOHNSON & JOHNSON; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,JNJ,JNJ,21018,3841,339112,HEALTH,0,0,JOHNSON & JOHNSON,20221219,20221219,N,175.4800,TR,"458,789,652.32",BP,175.6700,TR,20221216,"459,286,404.28",PB,-0.001082,-0.001082,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,5736042.00,175.4800,174.0700,176.1650,175.3000,175.3100,175.3500,,,"1,006,560,650.2",20221130,20221229,"2,614,484",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
22592,20220705,20221230,19460114,20221230,Y,88579Y10,88579Y101,88579Y10,88579Y101,N,RW,N/A,A,3M CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MMM,MMM,21205,3999,339999,INDL,0,0,3M CO,20221219,20221219,N,122.1300,TR,"67,506,502.59",BP,121.6900,TR,20221216,"67,263,295.67",PB,0.003616,0.003616,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,2440223.00,122.1300,121.1600,123.7700,122.0900,122.1000,121.3300,,,"298,024,435.0",20221130,20221229,"552,743",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
22752,20091104,20221230,19460515,20221230,Y,58933Y10,58933Y105,58933Y10,58933Y105,N,RW,N/A,A,MERCK & CO INC NEW; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,MRK,MRK,21188,2834,325412,HEALTH,0,0,MERCK & CO INC NEW,20221219,20221219,N,109.4400,TR,"277,473,738.24",BP,109.2000,TR,20221216,"276,865,243.20",PB,0.002198,0.002198,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,6949497.00,109.4400,108.7700,110.1000,109.4300,109.4400,109.1900,,,"760,552,951.7",20221130,20221229,"2,535,396",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
26403,20210301,20221230,19571112,20221230,Y,25468710,254687106,25468710,254687106,N,RW,N/A,A,DISNEY WALT CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,N/A,UNAV,NACT,UNAV,DIS,DIS,20587,4833,515120,CONDIS,0,0,DISNEY WALT CO,20221219,20221219,N,85.7800,TR,"156,427,721.76",BP,90.0800,TR,20221216,"164,269,167.36",PB,-0.047735,-0.047735,0.000000,NA,D3,0.0000,0.0000,1.000000,NO,19225289.00,85.7800,85.4100,89.4600,85.7600,85.7700,89.4400,,,"1,649,145,290.4",20221130,20221229,"1,823,592",OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009610,-0.009837,-0.014495,-0.014896,-0.009007
